pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym
4.7932483372197243e-05,2067,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.0658376248895784e-05,2068,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.7522256308041296e-05,2069,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.693026855317573e-05,2070,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.6524009336430436e-05,2071,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.0084978096821164e-05,2072,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.8772704381993745e-05,2073,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.237439168326015e-05,2074,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.8624430760331336e-05,2075,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.0144105792342815e-05,2076,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.156186469875685e-05,2077,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.7017936720037556e-05,2078,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.189628014059454e-05,2079,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.095272935603866e-05,2080,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.473955432538805e-05,2081,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.933348008544025e-05,2082,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.0673135871754685e-05,2083,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.26687436583254e-05,2084,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.9220593142629115e-05,2085,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.6313410204947546e-05,2086,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
4.8518670898302034e-05,2087,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.1603314449997786e-05,2088,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.3165642160401335e-05,2089,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.15760371855252e-05,2090,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.3141205063050184e-05,2091,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.181459533089536e-05,2092,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.005618398482121e-05,2093,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.468085795358446e-05,2094,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.091737636922963e-05,2095,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.2583078777827694e-05,2096,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.589795602405247e-05,2097,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.221299654625041e-05,2098,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
5.020393685327527e-05,2099,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF
1.3268524967525448e-05,2015,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5026530519272604e-05,2016,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5452460807929036e-05,2017,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.629335096259045e-05,2018,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.1477363172597254e-05,2019,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.724272738814948e-05,2020,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5030924519567089e-05,2021,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.7275023067431117e-05,2022,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5276184244362935e-05,2023,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.7674594682805102e-05,2024,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.645306363933735e-05,2025,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.1990096957255704e-05,2026,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4807897552701105e-05,2027,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4079852971190475e-05,2028,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.719369677457698e-05,2029,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4612279051688747e-05,2030,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5488174763889363e-05,2031,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.44163715279336e-05,2032,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.1744540256594229e-05,2033,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.2248351304946254e-05,2034,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6777615902170358e-05,2035,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.628783879875752e-05,2036,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5751351816813372e-05,2037,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.7007335357675798e-05,2038,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5808339213406633e-05,2039,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5339456195237765e-05,2040,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.3067513635020452e-05,2041,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6212398101242052e-05,2042,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.328516654636482e-05,2043,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5134565207987138e-05,2044,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.48021595494192e-05,2045,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5109340232443917e-05,2046,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6644714973139146e-05,2047,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.8123619478466014e-05,2048,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6508675870549365e-05,2049,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4175197312381134e-05,2050,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.641520586454211e-05,2051,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.1602768176225656e-05,2052,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4567595515934306e-05,2053,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.805161807912864e-05,2054,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6430068702008062e-05,2055,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6195106761839603e-05,2056,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.633623145953988e-05,2057,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6508739287836412e-05,2058,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4016804538036306e-05,2059,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5067868718778923e-05,2060,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4721893332143182e-05,2061,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.7285773323870606e-05,2062,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.563510578921046e-05,2063,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.3878604743648194e-05,2064,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.9616430278096457e-05,2065,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.396328370268489e-05,2066,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.0916785519398135e-05,2067,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.7424922092543594e-05,2068,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.096208883828133e-05,2069,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4166650650016173e-05,2070,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5211081477976562e-05,2071,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4446690604103284e-05,2072,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.7048047776264895e-05,2073,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.796830151343348e-05,2074,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4753654444320899e-05,2075,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.8076817786800474e-05,2076,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4200293813313781e-05,2077,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.3996339721813499e-05,2078,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.0057975786472316e-05,2079,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.843350013261594e-05,2080,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.672252761866857e-05,2081,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.4765212586189802e-05,2082,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.1311994530283823e-05,2083,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.2049749024195365e-05,2084,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.352992877548237e-05,2085,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.0106736318372563e-05,2086,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5184725471498732e-05,2087,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.927948072615573e-05,2088,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.8658756739974106e-05,2089,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6045024512853352e-05,2090,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.8831497576787752e-05,2091,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5236004180009213e-05,2092,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.6217611398879137e-05,2093,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.025125494149249e-05,2094,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.1956261497100006e-05,2095,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.8028940658315855e-05,2096,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.183953645865403e-05,2097,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
1.5107921975880315e-05,2098,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.0373789702296292e-05,2099,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF
2.2793000318603566e-05,2015,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7265802545271857e-05,2016,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.8374671843738513e-05,2017,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.6173345571538363e-05,2018,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.314752223967092e-05,2019,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7335989371758136e-05,2020,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4177080584904525e-05,2021,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.608851048616928e-05,2022,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.2086470125241255e-05,2023,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.667709495697199e-05,2024,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.0531115712535494e-05,2025,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.739196389046767e-05,2026,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.361156962809631e-05,2027,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.3515089016651808e-05,2028,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.512670457350142e-05,2029,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.25502006549318e-05,2030,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4205700028583846e-05,2031,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.667245559983483e-05,2032,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
1.9840182314183047e-05,2033,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.752012816218996e-05,2034,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4881555475006857e-05,2035,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.467911021265873e-05,2036,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.698490544066165e-05,2037,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.6084604157028624e-05,2038,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.5052996269479566e-05,2039,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.6074947413784057e-05,2040,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.5152015142503885e-05,2041,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.2630393684537215e-05,2042,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.384221562380481e-05,2043,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.455191854894031e-05,2044,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.269632874082548e-05,2045,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.1361980221016163e-05,2046,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.621940933972827e-05,2047,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.255353037730619e-05,2048,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.6880252022307076e-05,2049,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.250199967978395e-05,2050,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.636984699986557e-05,2051,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4067784992899363e-05,2052,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4962655178961376e-05,2053,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7271011076976806e-05,2054,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.5891791069538705e-05,2055,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.8919943639225907e-05,2056,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4193386891717235e-05,2057,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.2898197121682367e-05,2058,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.3766234092436217e-05,2059,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4389219709474968e-05,2060,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.5476066767637668e-05,2061,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7493876880633208e-05,2062,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.365422995426642e-05,2063,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4962758854848743e-05,2064,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.3685690422515008e-05,2065,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.282460933246267e-05,2066,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.8381026293738584e-05,2067,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.8433182735764007e-05,2068,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.2388395557496547e-05,2069,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.389605942696224e-05,2070,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.3195009461188642e-05,2071,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.437211010392342e-05,2072,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.5914638560151312e-05,2073,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4970348975012258e-05,2074,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.6196958662032046e-05,2075,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.428794953299109e-05,2076,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.2817379303987686e-05,2077,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.493075288092627e-05,2078,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.8239275261253405e-05,2079,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.319068023384987e-05,2080,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.467973191950239e-05,2081,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7503556633289443e-05,2082,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
3.064586073227759e-05,2083,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7374101081279187e-05,2084,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.402875281673952e-05,2085,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
3.1281110287109815e-05,2086,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.565872761306557e-05,2087,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7195032095766708e-05,2088,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.5217454614188267e-05,2089,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7603526827149407e-05,2090,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
3.073942123021487e-05,2091,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.7019311413618583e-05,2092,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.3383304023791093e-05,2093,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.8898777595721642e-05,2094,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.4034293686310782e-05,2095,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
2.639804677643799e-05,2096,AWI-CM-1-1-MR,ssp370,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF
