year,ann_agg,esm,experiment,ensemble,variable
2015,3.45655230333159e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2016,3.8497823290795036e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2017,3.146539280392956e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2018,3.370775398406473e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2019,3.053300403936791e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2020,3.1619826518012793e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2021,3.32015154470655e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2022,3.491597672096344e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2023,3.402340170067895e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2024,3.810418406053994e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2025,3.419889698719453e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2026,3.057471722502734e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2027,3.8205857975796153e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2028,3.2108065786596946e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2029,3.0345821023419273e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2030,3.4286239430811755e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2031,3.4077083726789424e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2032,2.9746763461843434e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2033,3.073583785830059e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2034,3.3029661363977816e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2035,3.361263484681109e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2036,3.314590283151642e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2037,3.03864676983625e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2038,3.0889390730887914e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2039,3.3525622092436946e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2040,3.4889627831979416e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2041,3.633848138254368e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2042,3.388330971218766e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2043,3.417130519000646e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2044,3.421803087462345e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2045,3.0452198090590808e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2046,3.386295292073547e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2047,3.854289731907343e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2048,3.574443946696851e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2049,3.371789536622498e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2050,3.3614089847682503e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2051,3.3795012618850705e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2052,3.34542576563217e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2053,3.783431564737889e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2054,3.150848584436721e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2055,3.174575459842421e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2056,3.380233828694346e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2057,3.994468676313584e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2058,3.329495598068516e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2059,3.366865628769083e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2060,3.601435224213679e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2061,3.175551279641588e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2062,2.7806727671939534e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2063,3.253079403259062e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2064,3.416394588235326e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2065,3.409636546544838e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2066,3.3775482138557215e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2067,3.732156753052672e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2068,3.424890123121709e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2069,3.362126746322679e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2070,3.618480676718772e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2071,3.5256762742862715e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2072,3.5927783676723385e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2073,3.721675541157403e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2074,3.7504402412727766e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2075,3.652139611582524e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2076,3.57214023913542e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2077,2.983274472150755e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2078,3.7673368845229374e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2079,3.3508778280585064e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2080,2.923694543820719e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2081,3.7592980320423e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2082,3.195376497833153e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2083,3.6933771425160445e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2084,3.4134616765537916e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2085,3.564041044932411e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2086,3.5846832571110594e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2087,3.480988142374811e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2088,3.65061803878473e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2089,3.9154380890622026e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2090,3.117886799448345e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2091,3.4766257620253715e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2092,3.5532624887796996e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2093,3.899707682276726e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2094,3.428572346054174e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2095,3.748316899587319e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2096,3.59479679114603e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2097,3.8986040592784914e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2098,3.313853930124273e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2099,3.470392580552939e-05,MRI-ESM2-0,ssp434,r1i1p1f1,pr
2040,3.47141349497697e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2041,3.535955209849158e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2042,3.1571319389114216e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2043,3.327726177796332e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2044,3.842126993500113e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2045,3.7451546152768394e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2046,3.285306832739449e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2047,3.699203958179621e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2048,3.413614025358732e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2049,3.368521970466327e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2050,3.476174386645297e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2051,3.4826960694376185e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2052,3.168519832759306e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2053,2.9589056971956714e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2054,3.412790618926391e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2055,3.4669000415608096e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2056,3.620781019126342e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2057,3.199396700867342e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2058,3.0367097583402282e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2059,3.602940122575502e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2060,3.6576145120469065e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2061,3.3301780486339056e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2062,3.7028217307812795e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2063,3.824760636952795e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2064,3.2406614806250934e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2065,3.1780932880876176e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2066,3.473510703764556e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2067,3.9937124244391665e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2068,3.459084209109791e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2069,2.7335794836929874e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2070,3.315235247603238e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2071,3.516415909865403e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2072,3.6668902590937024e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2073,3.4952893499366434e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2074,3.204773772611228e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2075,3.379072297851143e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2076,3.383960378823446e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2077,3.432651983501715e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2078,3.555491260906029e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2079,3.634315806357793e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2080,3.4242865634856217e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2081,3.845287320444472e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2082,3.518539113886465e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2083,3.2408477937316485e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2084,3.818656153350443e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2085,3.299974517600282e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2086,3.323367880797326e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2087,3.577221320009434e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2088,3.472185262283795e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2089,3.5520155103902756e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2090,3.188845343930662e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2091,3.443157070607431e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2092,3.2393940740785665e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2093,3.3339018373096054e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2094,3.4914611482337656e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2095,3.568774271312812e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2096,3.463548521821987e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2097,3.480468656461991e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2098,3.127574230743791e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
2099,3.2690054850626855e-05,MRI-ESM2-0,ssp534-over,r1i1p1f1,pr
1995,3.0451531168718056e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
1996,3.565188105959625e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
1997,3.182967673602612e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
1998,3.1243786362312694e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
1999,3.160839868092595e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2000,3.080670896023127e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2001,3.1349825285188144e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2002,3.508529524064422e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2003,3.071797431610286e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2004,3.0032961020396792e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2005,3.0164690316502872e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2006,2.7891676894822875e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2007,3.112143594157386e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2008,3.1766248015638416e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2009,2.7986065484061288e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2010,3.109285615383312e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2011,3.3246971579459145e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2012,3.364482857784006e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2013,3.3910151289158385e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
2014,3.014290368999871e-05,ACCESS-ESM1-5,historical,r1i1p1f1,pr
1995,2.58064496817687e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
1996,2.8693868011465684e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
1997,3.394145264910758e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
1998,2.9030258237142073e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
1999,3.110750553379524e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2000,3.181088412107198e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2001,3.122031893487738e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2002,3.310392662800032e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2003,3.1195966823778746e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2004,2.9617846736299417e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2005,3.113352403041091e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2006,3.2696443468441683e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2007,3.0064067117489384e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2008,3.171599164055663e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2009,3.0101685833348424e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2010,3.2810628892822156e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2011,3.347330607964374e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2012,3.4166902301063284e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2013,3.066252056603508e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
2014,3.213310148406859e-05,ACCESS-ESM1-5,historical,r2i1p1f1,pr
1995,2.950194966792522e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
1996,2.9633112353392712e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
1997,3.117388056656477e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
1998,2.9007156957401542e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
1999,2.9833103704743114e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2000,3.3521382610789825e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2001,3.088351665179588e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2002,2.6334200610398758e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2003,2.6502151913317684e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2004,3.41738977882698e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2005,3.3436130979235124e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2006,2.8447011858601344e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2007,3.147475571061781e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2008,2.9206627080738587e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2009,3.0451970537383174e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2010,2.9101628353027804e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2011,2.944193246638792e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2012,3.708262569934024e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2013,3.259253169710339e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
2014,3.3480565672159956e-05,ACCESS-ESM1-5,historical,r3i1p1f1,pr
1995,3.227640219125629e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
1996,2.945277115201554e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
1997,3.1443933571430065e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
1998,3.210005093981763e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
1999,3.3126101273728974e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2000,3.24050110569608e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2001,2.827583751260719e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2002,3.130032865300834e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2003,2.8546977786684035e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2004,2.972502995801376e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2005,3.2412929028924016e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2006,3.177041556635319e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2007,2.8266656352422245e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2008,3.381439874229121e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2009,3.113377292406322e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2010,3.114984928303803e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2011,3.056923026631387e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2012,3.307509963225257e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2013,2.821532866148964e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
2014,3.0544166627568925e-05,ACCESS-ESM1-5,historical,r9i1p1f1,pr
1995,2.9120928727804082e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
1996,3.0300571162522817e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
1997,3.056266955404231e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
1998,3.1353503465217375e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
1999,3.079258793281171e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2000,3.343703634393366e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2001,2.9391866118232544e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2002,2.8869526274991157e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2003,2.6597475806449487e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2004,3.101766928380783e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2005,3.106178217057318e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2006,3.447200172146877e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2007,3.222691458505856e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2008,3.0554133994007e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2009,3.170979296396321e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2010,2.7694251315222965e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2011,3.345935402510308e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2012,3.092764109892e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2013,2.7242756586520465e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
2014,3.097304113920879e-05,ACCESS-ESM1-5,historical,r4i1p1f1,pr
1995,3.00426394811395e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
1996,3.430307091098153e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
1997,3.200507116255558e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
1998,2.8144530291966826e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
1999,2.913407597229379e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2000,2.949535831511751e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2001,2.978024459039727e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2002,3.4890676933052405e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2003,3.2829672542387016e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2004,3.307894223555272e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2005,3.0410184077038455e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2006,3.188018927361105e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2007,2.8477294814125934e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2008,2.7862375943217063e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2009,3.2101972911542924e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2010,3.085755258706996e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2011,2.841387316676222e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2012,3.167717926844821e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2013,2.8868584150177976e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
2014,3.222173564973527e-05,ACCESS-ESM1-5,historical,r6i1p1f1,pr
1995,2.9114189484045753e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
1996,3.0947618950036156e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
1997,3.0506974968053295e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
1998,3.258022609930511e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
1999,3.163468061379976e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2000,2.5741790641866362e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2001,3.097822162888248e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2002,3.387503717165401e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2003,2.7791416229064336e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2004,2.9465270229381122e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2005,3.048848878048875e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2006,2.809103137527214e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2007,2.9488102408669628e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2008,2.4871261140621554e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2009,3.044824892883381e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2010,3.210098827748597e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2011,3.1717186723833655e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2012,3.250558554165196e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2013,2.8351193171021873e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
2014,3.101137631126417e-05,ACCESS-ESM1-5,historical,r7i1p1f1,pr
1995,3.3640556354897654e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
1996,3.368554993761672e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
1997,3.0021301104440202e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
1998,2.777415211681506e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
1999,2.9386706118219813e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2000,2.9113545295450335e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2001,3.104875800026187e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2002,3.141295668787733e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2003,3.2156699856159314e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2004,3.312276657185619e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2005,3.434423460041738e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2006,2.8629674969109362e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2007,3.07615935471008e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2008,3.030974880175121e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2009,3.190981151833681e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2010,2.697278538258701e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2011,3.0762343258477884e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2012,2.944430783487842e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2013,3.23806132156968e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
2014,2.8790754917753852e-05,ACCESS-ESM1-5,historical,r8i1p1f1,pr
1995,3.808308231358323e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
1996,3.172590900159223e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
1997,2.8115099677816884e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
1998,3.272282035586776e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
1999,3.1666263314677427e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2000,3.404420507719707e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2001,3.090746793329898e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2002,2.9731062485232907e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2003,3.0305498101205937e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2004,3.2994326304664234e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2005,3.129090953382518e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2006,3.461901197145792e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2007,3.328479922036418e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2008,2.9483695723630723e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2009,3.0933938681653406e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2010,2.9925942630537624e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2011,3.0754974217973455e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2012,2.942436943162633e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2013,2.79817369522598e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
2014,3.229293446379296e-05,ACCESS-ESM1-5,historical,r5i1p1f1,pr
1995,3.315915981410982e-05,ACCESS-ESM1-5,historical,r10i1p1f1,pr
