year,ann_agg,esm,experiment,ensemble,variable
2051,287.0316415711703,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2052,286.2628724364068,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2053,285.4641557391408,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2054,286.5080342510601,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2055,286.3467223654166,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2056,286.6504545746997,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2057,285.81163423507587,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2058,285.7192767968661,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2059,285.9024359181441,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2060,286.58047338005423,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2061,287.0403188031836,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2062,286.50653665632075,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2063,285.9711432072074,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2064,286.6440531270984,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2065,286.5274730088316,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2066,286.1337721463303,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2067,286.1993048226736,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2068,285.5447606939195,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2069,285.54870993386646,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2070,286.48240013441426,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2071,285.94530661489085,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2072,286.4602531558259,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2073,286.699130293936,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2074,286.7390611944721,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2075,285.64766162439815,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2076,287.35841099518495,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2077,287.10345641703407,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2078,286.63050029349495,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2079,287.43392397390994,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2080,286.51901121961237,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2081,286.1074928234167,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2082,285.951160414153,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2083,285.8477591420873,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2084,286.4686829675663,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2085,286.79419523443596,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2086,287.4642329283565,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2087,286.35863137913856,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2088,286.27517557389024,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2089,285.73851592131933,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2090,287.7750223970391,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2091,286.5915013706918,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2092,286.51123234574635,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2093,286.7943109551853,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2094,287.07432672211144,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2095,287.2298307861895,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2096,286.99998350891843,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2097,286.2369383275348,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2098,287.6980932440516,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2099,287.03308185485855,MPI-ESM1-2-LR,ssp245,r1i1p1f1,tas
2015,285.22637237113776,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2016,284.609160446672,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2017,285.2036933544853,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2018,284.6448383444863,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2019,284.7528030478719,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2020,284.9742770774722,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2021,284.8816022705607,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2022,285.4865161368635,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2023,285.1688910414202,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2024,285.38707061516044,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2025,284.41340883052004,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2026,285.6685751154545,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2027,285.79578565907474,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2028,285.53565217316344,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2029,285.29284387985416,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2030,284.9022779332869,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2031,285.9551261108308,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2032,286.00895293086796,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2033,286.28000336341387,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2034,284.8294218954198,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2035,285.022689329308,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2036,286.11325203170446,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2037,286.55015574086684,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2038,286.3170296153266,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2039,285.97758226357615,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2040,285.78164329989056,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2041,286.1164902056608,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2042,285.57118484872404,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2043,285.5372533517478,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2044,286.71919939776814,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2045,286.2792986705229,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2046,285.94000670413914,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2047,287.0813943456928,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2048,285.21017790954863,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2049,285.61064167845865,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2050,286.0498536450096,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2051,286.5430103136887,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2052,285.30146168907373,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2053,286.684461291575,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2054,285.678033202521,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2055,285.8878517151084,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2056,285.674089504862,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2057,286.39341509380785,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2058,287.1803087105034,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2059,286.999410764644,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2060,285.0249538469728,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2061,286.2184667065288,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2062,285.8666140510231,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2063,286.2044174088039,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2064,287.0741316400032,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2065,285.8769335952515,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2066,286.4828471831861,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2067,286.1396968787014,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2068,286.6741466019958,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2069,286.22124510726945,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2070,286.3984093654417,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2071,286.0455677444408,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2072,285.9432479313126,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2073,286.5366366968245,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2074,286.9513112946019,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2075,286.25919639015,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2076,286.4274931400378,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2077,285.8663213221478,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2078,286.08269867290375,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2079,286.35671288380337,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2080,286.61598771204433,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2081,286.4730516900218,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2082,286.133911346316,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2083,286.69175822816493,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2084,286.8494297375884,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2085,286.2339669165969,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2086,286.4795371683475,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2087,286.7388083850437,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2088,287.014405600132,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2089,287.32244467050117,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2090,287.40142441936683,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2091,286.15498111036663,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2092,286.94443110523895,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2093,286.54874529962973,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2094,286.2975378159413,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2095,286.90299263308856,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2096,287.51122144272915,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2097,286.59143975976934,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2098,285.6259130555509,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2099,286.71919055190335,MPI-ESM1-2-LR,ssp245,r9i1p1f1,tas
2015,284.71032158412896,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2016,285.17039257135633,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2017,284.8069065547577,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2018,285.20314010976955,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2019,286.84475261193785,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2020,285.2615504102328,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2021,285.08249933409746,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2022,285.51434601830164,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2023,284.53868655589145,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2024,285.4590341730147,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2025,285.9425829621919,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2026,284.24240650265347,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2027,285.02953986118354,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2028,284.5082878615923,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2029,285.7515523723667,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2030,285.8589370177019,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2031,285.6488760226645,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2032,285.7113444149133,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2033,284.89600583582074,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2034,284.5540139992867,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2035,284.843989101254,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2036,286.36548639523977,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2037,286.2421382044002,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2038,286.24867698998344,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2039,285.95831140992277,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2040,285.4896252804266,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2041,285.89128438608276,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2042,286.38916993203276,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2043,285.97406879498186,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2044,286.38753198659595,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2045,285.81160210714586,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2046,285.8296795695961,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2047,286.7017680477806,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2048,285.9615357211972,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2049,285.0124965927655,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2050,286.2501142266335,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2051,286.32895413284535,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2052,286.6397573085234,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2053,286.32400842334897,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2054,286.021790527778,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2055,286.7379319340396,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2056,286.5365306169335,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2057,287.0492482356703,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2058,287.21303054700326,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2059,287.2285798765984,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2060,287.13760292259104,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2061,286.87569287269184,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2062,287.532084118913,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2063,287.1890082673079,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2064,286.7163888479722,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2065,286.17898865418925,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2066,286.58679960101387,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2067,287.65788973760846,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2068,287.11276142901926,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2069,286.2316167259683,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2070,286.430317749597,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2071,287.1568162939273,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2072,287.9536219974372,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2073,286.9896696506336,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2074,286.30383492144136,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2075,288.9662704990659,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2076,287.4497198367433,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2077,287.5861056806574,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2078,288.20804711983595,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2079,288.10566065165193,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2080,287.4348636202914,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2081,287.8863326895835,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2082,288.36027888661937,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2083,287.98709223350994,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2084,288.5760477029456,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2085,287.48294512647067,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2086,288.93600327830455,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2087,288.11077468402834,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2088,287.9213027153521,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2089,287.24042365696937,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2090,288.75514188879055,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2091,288.6673200060533,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2092,288.8427839435756,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2093,288.84928017749934,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2094,288.8617960148348,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2095,287.8154353495471,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2096,288.26282958511496,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2097,288.3249416987739,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2098,289.03408635680756,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2099,287.74020922090693,MPI-ESM1-2-LR,ssp370,r10i1p1f1,tas
2015,284.9935267470815,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2016,285.11980095980977,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2017,284.1998273634544,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2018,284.53101288056126,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2019,284.7231149236234,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2020,285.7013555147938,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2021,285.1293118594232,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2022,285.779365611875,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2023,285.54305102976895,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2024,284.9203433637969,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2025,285.6518805658049,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2026,285.37400553810244,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2027,285.30895031165227,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2028,285.2417543755378,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2029,285.48382055655105,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2030,284.4854041406611,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2031,284.57694453965877,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2032,285.01031917640086,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2033,285.7195437358201,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2034,285.211288626408,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2035,284.6325135330219,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2036,285.1326610148565,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2037,285.95831548060465,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2038,284.73741911412384,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2039,285.73524301011565,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2040,284.7479751878741,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2041,285.5735432135986,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2042,286.3495289504364,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2043,286.0820453995498,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2044,285.30950342887064,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2045,285.8386625536663,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2046,286.3805678341426,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2047,286.0040373304145,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2048,286.12423825134437,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2049,286.1436806261251,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2050,286.6917171561201,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2051,286.7113239741202,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2052,286.8623538515555,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2053,286.7992453020195,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2054,286.7298114088525,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2055,286.2708528632848,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2056,287.3244357622835,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2057,286.18141532009554,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2058,286.67908323429066,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2059,287.0559586379924,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2060,286.1335676435902,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2061,286.56153224875527,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2062,287.4398714869558,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2063,288.26806711477894,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2064,287.74232058891215,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2065,286.6738728492319,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2066,287.0571222775332,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2067,285.9866820072078,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2068,286.9804419696755,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2069,287.6581545027718,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2070,287.04361827091566,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2071,287.6296543808197,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2072,287.5036413145393,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2073,286.6516238519368,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2074,285.806573973348,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2075,286.82171115695684,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2076,287.1663228464561,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2077,287.88340058020157,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2078,287.424722089909,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2079,288.0642174235334,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2080,287.420805746829,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2081,288.5413317908854,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2082,288.76408651381735,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2083,288.04349136733555,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2084,287.89886994395823,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2085,288.3498777550752,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2086,288.02663021592565,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2087,288.4068526088593,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2088,287.2569770716943,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2089,287.26163903991875,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2090,288.3035525205715,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2091,288.3730997074609,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2092,288.5436894009503,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2093,288.99545299274604,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2094,288.78527505105393,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2095,288.13527198616225,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2096,288.6584761253471,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2097,288.01890482062703,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2098,288.1936409935209,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2099,288.32708556899314,MPI-ESM1-2-LR,ssp370,r5i1p1f1,tas
2015,285.39476169532367,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2016,285.6182829945795,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2017,284.7735970890092,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2018,284.2449032718129,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2019,285.06760705346124,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2020,285.4901411549481,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2021,284.8243642558022,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2022,284.4674425054844,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2023,285.32793943910565,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2024,285.0305552827637,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2025,285.6399381140163,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2026,285.26710996930655,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2027,284.33561777030263,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2028,285.26647816196254,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2029,285.5860149270199,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2030,284.38064812565887,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2031,284.8524963508699,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2032,284.4736272370802,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2033,285.3775684736433,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2034,285.54285355636205,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2035,286.3059731479274,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2036,285.8037118735779,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2037,285.75973889221535,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2038,285.56210471078555,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2039,285.6989238247775,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2040,286.79498451359353,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2041,286.50889259847025,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2042,286.7850790294443,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
2043,285.94640033036404,MPI-ESM1-2-LR,ssp370,r4i1p1f1,tas
