pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym
1.3612300562691607e-05,2016,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5115804572173827e-05,2017,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.574183810671303e-05,2018,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5335615097313732e-05,2019,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5704771372566473e-05,2020,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.419491153381036e-05,2021,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.4651227080047236e-05,2022,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7479126378904174e-05,2023,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3153416621160953e-05,2024,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6766168436568273e-05,2025,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.485831671185104e-05,2026,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.2827575125732943e-05,2027,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3241998188270463e-05,2028,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3697096048964304e-05,2029,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.743535840452374e-05,2030,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.611028167767636e-05,2031,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.1836398889908776e-05,2032,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6729031581658463e-05,2033,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.81163966085267e-05,2034,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.9758082537809144e-05,2035,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.782254144635905e-05,2036,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5542277726862732e-05,2037,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.617095308859789e-05,2038,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.530771434656933e-05,2039,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.667627650106082e-05,2040,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7184499569449874e-05,2041,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5690335699675053e-05,2042,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.4714321533950522e-05,2043,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6048571350000748e-05,2044,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.326936206762003e-05,2045,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.2594700987062999e-05,2046,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.336390461008418e-05,2047,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6014984349765672e-05,2048,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.563060598865998e-05,2049,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.1944629408419323e-05,2050,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3959394755873741e-05,2051,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.500305254184487e-05,2052,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6230930982216647e-05,2053,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5423957321254568e-05,2054,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5353386289473984e-05,2055,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3292846966888885e-05,2056,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5556269104662414e-05,2057,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3416064269726656e-05,2058,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.574580039439124e-05,2059,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5237069127124782e-05,2060,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6362213161608716e-05,2061,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.524061716767978e-05,2062,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.539521843507855e-05,2063,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.4973339829733939e-05,2064,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.352754615331426e-05,2065,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7789003071466176e-05,2066,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5817565450276606e-05,2067,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5808374444390416e-05,2068,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.4869082880044552e-05,2069,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.625624471285447e-05,2070,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5866446915880968e-05,2071,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5811127496023347e-05,2072,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.575202026926102e-05,2073,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6219302569290232e-05,2074,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.4805738904659914e-05,2075,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.2676112401106567e-05,2076,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5822189205955823e-05,2077,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.8173827545667524e-05,2078,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.8141672642521527e-05,2079,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5266573041732314e-05,2080,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.746891969499123e-05,2081,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3653379937702418e-05,2082,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7190974701787584e-05,2083,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.8222009757408236e-05,2084,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7334605604622762e-05,2085,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.3326532838223138e-05,2086,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6586250606170642e-05,2087,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6593009624436805e-05,2088,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6554296643044304e-05,2089,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5608890069737986e-05,2090,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.9643038223606048e-05,2091,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5068663170095863e-05,2092,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.73291303120611e-05,2093,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7571878100007456e-05,2094,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5706485451203086e-05,2095,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6615064007942422e-05,2096,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.5311010118601056e-05,2097,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.457952227344549e-05,2098,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.6066804059654173e-05,2099,CAS-ESM2-0,ssp126,r3i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
1.7713878466551495e-06,2015,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.197390455888882e-06,2016,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.331071486205865e-06,2017,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.5750576720785627e-06,2018,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.5120831217512754e-06,2019,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.167897926274821e-06,2020,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.8592342018065151e-06,2021,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.8922233564032475e-06,2022,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.4717029737519006e-06,2023,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.2090178309219674e-06,2024,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.7794901228147294e-06,2025,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.2906543550559093e-06,2026,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6905637139108816e-06,2027,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.677006033638415e-06,2028,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.4005940510331343e-06,2029,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6112642035154934e-06,2030,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.3689862514158973e-06,2031,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.951070059574708e-06,2032,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.9461840890567474e-06,2033,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.5190261793360444e-06,2034,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.111291567776815e-06,2035,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.4303127128373973e-06,2036,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.3580135826951448e-06,2037,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.3317527366666043e-06,2038,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.30437776277251e-06,2039,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7780629133647711e-06,2040,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
6.4722713638042835e-06,2041,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.232846445997678e-06,2042,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.921104353749933e-06,2043,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.5444966509152397e-06,2044,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.545515418081403e-06,2045,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.3662000600022524e-06,2046,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.3293976195248297e-06,2047,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.5249445930651469e-06,2048,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.3893131736505078e-06,2049,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.5561078416365185e-06,2050,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.0640747882988193e-06,2051,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7989344692478813e-06,2052,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.5435861193352633e-06,2053,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.3637516399401174e-06,2054,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.9528047364535812e-06,2055,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.4579819338917597e-06,2056,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7749290517966802e-06,2057,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.5333905575648055e-06,2058,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
7.724794535205184e-06,2059,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.4455153675643036e-06,2060,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.3681792887139946e-06,2061,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7372224898974446e-06,2062,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.8301351025306061e-06,2063,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6195283340584023e-06,2064,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.2553141840684988e-06,2065,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.024354023742572e-06,2066,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6118735434366478e-06,2067,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.2484127128246843e-06,2068,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.5061846410031814e-06,2069,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.2250577609328664e-06,2070,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.3790650602638903e-06,2071,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.1094591525773567e-06,2072,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7040484508236863e-06,2073,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.9732609557824e-06,2074,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.5631717014597786e-06,2075,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.1943548524946366e-06,2076,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7920237596272703e-06,2077,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.0257030150415232e-06,2078,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.36055502676134e-06,2079,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6764731975704454e-06,2080,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.252455399381321e-06,2081,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.222850347373144e-06,2082,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.954727130074904e-06,2083,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.8835568735575347e-06,2084,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.108279734259923e-06,2085,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.992326492329806e-06,2086,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.1852323357551395e-06,2087,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.5271382681446692e-06,2088,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.7636983435667556e-06,2089,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.9175464988086346e-06,2090,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.8040584872492454e-06,2091,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.020235894064604e-06,2092,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6257126863810956e-06,2093,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.8801040825722974e-06,2094,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.6056526625499348e-06,2095,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.005219541139255e-06,2096,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
3.963872867894629e-06,2097,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
2.4480828172976242e-06,2098,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
1.65402083896162e-06,2099,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Sahara,SAH
4.1379482706337336e-05,2015,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.267164084622083e-05,2016,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.8101317659182405e-05,2017,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.084643576808061e-05,2018,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
3.920902502193807e-05,2019,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.3249616383162974e-05,2020,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.4256237217044806e-05,2021,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.313178722561945e-05,2022,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.798696784979239e-05,2023,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.4222279671632266e-05,2024,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.414911673670298e-05,2025,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.482263922544181e-05,2026,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.411935138698297e-05,2027,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.39811462592985e-05,2028,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.025035133049781e-05,2029,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
3.9616454617100396e-05,2030,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
3.944581423887419e-05,2031,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.356145134219798e-05,2032,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.517352928335937e-05,2033,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.667661091085937e-05,2034,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.379345766405677e-05,2035,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.5216631094555536e-05,2036,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
3.91981899555001e-05,2037,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.219245522872856e-05,2038,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.064333895339864e-05,2039,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
3.946752340162409e-05,2040,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.3251838318397946e-05,2041,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.664025112319488e-05,2042,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.627539200002185e-05,2043,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.464048211139555e-05,2044,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.450990029986443e-05,2045,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.5079302883267674e-05,2046,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.429466822622949e-05,2047,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.032403158521809e-05,2048,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
3.789724523334531e-05,2049,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.305569715797454e-05,2050,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.612353001773811e-05,2051,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.13360825928524e-05,2052,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.098429061312722e-05,2053,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.4118432314213e-05,2054,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.5687126042918986e-05,2055,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.279341532142974e-05,2056,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
4.028071023135756e-05,2057,CAS-ESM2-0,ssp126,r3i1p1f1,pr,AFRICA,Land,Western-Africa,WAF
