year,ann_agg,esm,experiment,ensemble,variable
2039,286.45940901592525,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2040,286.02808974118835,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2041,285.9697145897408,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2042,286.3573773499255,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2043,286.53032272074523,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2044,286.54780423579905,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2045,286.76094303396695,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2046,286.54530445744655,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2047,286.7443207641298,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2048,286.7840807638974,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2049,287.2245434532115,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2050,286.1674093466594,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2051,286.3235555658077,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2052,286.66238950570886,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2053,287.3267600847626,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2054,286.8500664210311,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2055,287.08501557954406,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2056,286.853860075055,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2057,288.2550759772319,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2058,286.93956290302845,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2059,286.84817832104267,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2060,287.23283908949276,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2061,285.4515766720238,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2062,287.8038089492867,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2063,287.06265963048037,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2064,286.60855244690447,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2065,286.98912240794476,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2066,287.8922169843656,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2067,286.51818614445796,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2068,286.74428184463426,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2069,287.28030458160976,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2070,287.35668914175636,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2071,286.8437510211653,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2072,287.7019033351406,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2073,287.7109310472155,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2074,286.7772773636855,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2075,287.39885928137124,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2076,288.1003740727297,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2077,288.362521517933,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2078,287.5768748192028,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2079,288.23212293969885,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2080,287.76289078294565,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2081,288.026798660401,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2082,288.67375160390344,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2083,288.711095369104,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2084,288.1545027339981,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2085,288.5785246070464,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2086,288.08963579955997,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2087,288.56543705148243,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2088,288.30748495859416,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2089,289.0271186742257,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2090,288.61081249102443,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2091,288.52358662979543,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2092,288.4482843386283,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2093,288.6247317537877,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2094,288.22259234367067,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2095,288.9951521521612,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2096,289.1915847756979,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2097,289.09424715401383,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2098,289.2081134843907,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2099,290.4239782871875,MPI-ESM1-2-LR,ssp370,r9i1p1f1,tas
2015,284.7220053792,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2016,285.0805057606438,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2017,285.2738492434201,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2018,284.3900536169514,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2019,284.30833734885755,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2020,285.49254830257763,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2021,286.255022108827,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2022,286.46888902534243,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2023,284.58450449509047,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2024,284.0642190536339,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2025,284.8832438576757,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2026,285.944127925592,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2027,284.578501593651,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2028,284.7801389951754,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2029,285.82957284006466,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2030,286.6229154945064,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2031,285.45337764416496,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2032,285.10297039755704,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2033,285.81459108616326,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2034,286.2689065387253,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2035,286.74588753099493,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2036,285.9966068570279,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2037,285.6720504998588,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2038,285.5713220710539,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2039,286.9679701762739,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2040,286.078350339693,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2041,285.4800513596784,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2042,286.2171569549002,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2043,287.42498641803263,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2044,287.20592844840064,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2045,286.2628189570208,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2046,286.78742022373535,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2047,285.8680277419541,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2048,286.8720119676314,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2049,286.7017109864806,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2050,287.40165015484513,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2051,286.1422490665364,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2052,286.72013132145145,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2053,287.28901776377757,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2054,286.87442904717096,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2055,285.92674184235267,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2056,285.8860572948184,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2057,286.99908501311376,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2058,287.73211263130855,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2059,287.0409456441858,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2060,287.21980906852014,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2061,287.08466672210585,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2062,286.8350824035834,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2063,286.6888173064989,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2064,287.0840997284267,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2065,287.5432524360091,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2066,287.2642934145471,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2067,287.3829289806396,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2068,287.5460517000197,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2069,288.21427999299516,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2070,287.7088976020889,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2071,288.0092473348339,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2072,287.0001869627898,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2073,287.8458358067559,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2074,287.8488507172481,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2075,288.84614775670684,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2076,288.3921450226989,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2077,288.15825904039633,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2078,287.8446999800202,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2079,288.5179273163838,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2080,287.2776699607876,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2081,288.5835405326568,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2082,287.4683823689258,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2083,288.19427102396077,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2084,288.6932249736789,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2085,288.3716794081626,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2086,288.84271699172024,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2087,289.08079825982185,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2088,288.6828339311237,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2089,289.1279272021107,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2090,288.34627883978504,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2091,288.1801691263979,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2092,289.1200207910129,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2093,288.66537294512756,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2094,288.40691183398513,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2095,288.77243461958295,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2096,288.94343628130576,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2097,288.7750511388005,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2098,289.09383375997595,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2099,289.4528270193421,MPI-ESM1-2-LR,ssp370,r2i1p1f1,tas
2015,285.4900991257889,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2016,286.0704183445475,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2017,286.21837507779463,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2018,285.50917729267906,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2019,285.67355136044256,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2020,284.8943184748618,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2021,285.5011316988916,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2022,284.893240075577,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2023,285.2517322566301,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2024,285.0351621683189,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2025,285.2256311396088,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2026,285.9585844721512,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2027,285.15498658130525,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2028,284.57469512880806,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2029,285.0230420354442,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2030,286.64929996180416,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2031,285.55460077571826,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2032,286.2989522370262,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2033,285.8427669359749,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2034,286.28931538636954,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2035,285.5703110300063,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2036,286.26862451267476,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2037,285.6087530947256,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2038,286.73258670177694,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2039,287.2995712377338,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2040,285.57428271973595,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2041,286.2317391849087,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2042,285.92534543483856,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2043,286.64854094290433,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2044,286.82282088335717,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2045,286.27408421286765,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2046,286.08803641100286,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2047,286.0341234946729,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2048,285.9064762355645,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2049,287.2195345906529,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2050,287.03097814073783,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2051,286.0615694798791,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2052,286.6423347538728,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2053,287.47679968527876,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2054,287.37865977640087,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2055,287.40754961531235,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2056,288.73460881385034,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2057,286.9889378479658,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2058,288.12876803912314,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2059,287.4187432730511,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2060,287.1746352460621,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2061,287.93869274280434,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2062,287.35053103080963,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2063,287.11834272754976,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2064,286.8950255781696,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2065,286.53289487055946,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2066,287.6377511603974,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2067,288.205346172626,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2068,287.63825859595835,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2069,287.15460087922037,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2070,288.16021979333044,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2071,288.4747091321461,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2072,288.4065257193527,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2073,288.8460346325973,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2074,287.58372368134286,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2075,289.23089719875543,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2076,288.8761909195434,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2077,289.54759021832734,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2078,288.63726674279945,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2079,288.98861960178107,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2080,288.68201894221966,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2081,288.925664426698,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2082,289.6780643510643,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2083,289.52180660843084,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2084,288.33963278572975,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2085,289.1306835966746,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2086,289.5401929604389,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2087,289.6010472995683,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2088,290.0098373296085,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2089,289.6800643034917,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2090,289.55785109984413,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2091,290.1627235614066,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2092,290.2355164889777,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2093,289.87063794535584,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2094,289.969529095744,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2095,290.20324692493455,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2096,290.15541644280887,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2097,291.15114682524444,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2098,290.199761084716,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2099,290.5764302619427,MPI-ESM1-2-LR,ssp585,r7i1p1f1,tas
2015,284.6895009988228,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2016,284.8989388550063,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2017,284.97882383190694,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2018,285.81818471816365,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2019,284.8561881976661,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2020,286.0184505221855,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2021,284.4209714282312,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2022,284.48081022193196,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2023,286.14024166593464,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2024,286.12627554375,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2025,284.8815390622709,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2026,285.67420537787575,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2027,284.9814896758625,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2028,286.113808885469,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2029,286.2462722498245,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2030,284.6933713148842,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2031,285.5544231465597,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2032,285.71317258949756,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2033,284.9437126248879,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2034,285.7315517630811,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2035,285.03818554997974,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2036,286.2892361009244,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2037,286.5802784703738,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2038,286.54189717057403,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2039,286.1593236248572,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2040,286.2288440104614,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2041,285.68610122772,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2042,285.1994333390319,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2043,286.2771093841959,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2044,287.1662396079815,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2045,287.08355858632103,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2046,286.3730300968421,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2047,286.8060990122803,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2048,286.8554468454427,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2049,286.64759628981045,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2050,286.44790140018875,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2051,287.15765261910707,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2052,286.841077963583,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2053,286.9857006359666,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2054,286.2168542447541,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2055,287.0381427337019,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2056,287.4967691092975,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2057,286.71223144825353,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2058,286.457920293103,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2059,286.55153283663174,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2060,287.1310817592162,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2061,287.95207100028784,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2062,286.8843122466701,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2063,287.1884020180328,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2064,287.1689851629008,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2065,287.1264619104277,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2066,288.6737750275408,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2067,287.9351737149405,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2068,287.92986074114975,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2069,288.7851050153588,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2070,288.0893189962398,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2071,288.60723135185356,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2072,288.03860416184637,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2073,289.1834135315133,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2074,288.2324598616281,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2075,289.23976973753366,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2076,287.9531190690581,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2077,288.99714840298054,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2078,288.60177623445566,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2079,289.3564137075647,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2080,288.4980023380405,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2081,288.476489179127,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2082,288.7130838154106,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2083,288.9542008526269,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2084,289.322738189048,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2085,288.67534967948006,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2086,289.7013681799223,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2087,289.1941683406023,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2088,288.71198364245765,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2089,289.4421533163783,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2090,289.5135336011428,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2091,289.0449777397857,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2092,289.2685067816262,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2093,289.8038721450206,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2094,289.4205263314491,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2095,289.87281356574346,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2096,289.7062210239222,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2097,290.1034740769307,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2098,291.0824820707011,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2099,290.48312069668975,MPI-ESM1-2-LR,ssp585,r6i1p1f1,tas
2015,285.4800016098121,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2016,284.223087569336,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2017,285.6411821459707,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2018,285.2864909554633,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2019,284.7442529953205,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2020,285.66437362008065,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2021,284.7409546989316,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2022,285.882976318361,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2023,284.95406036628583,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2024,285.7195713464733,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2025,286.3633214272513,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2026,285.60066436643746,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2027,286.0647199832834,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2028,284.6742381077547,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2029,283.7730028332248,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2030,285.3302030208049,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
2031,285.61740598727687,MPI-ESM1-2-LR,ssp585,r9i1p1f1,tas
