year,ann_agg,esm,experiment,ensemble,variable
2039,289.5077342250151,MIROC6,ssp245,r29i1p1f1,tas
2040,289.691443179469,MIROC6,ssp245,r29i1p1f1,tas
2041,289.88780110909073,MIROC6,ssp245,r29i1p1f1,tas
2042,290.14178546084605,MIROC6,ssp245,r29i1p1f1,tas
2043,289.90809195880155,MIROC6,ssp245,r29i1p1f1,tas
2044,289.85938460142285,MIROC6,ssp245,r29i1p1f1,tas
2045,289.91172685049526,MIROC6,ssp245,r29i1p1f1,tas
2046,289.9173395022455,MIROC6,ssp245,r29i1p1f1,tas
2047,290.1557872289143,MIROC6,ssp245,r29i1p1f1,tas
2048,290.2824276850763,MIROC6,ssp245,r29i1p1f1,tas
2049,289.9151500352394,MIROC6,ssp245,r29i1p1f1,tas
2050,289.8784659839927,MIROC6,ssp245,r29i1p1f1,tas
2051,290.1370168756568,MIROC6,ssp245,r29i1p1f1,tas
2052,290.4223990968175,MIROC6,ssp245,r29i1p1f1,tas
2053,290.29545116847675,MIROC6,ssp245,r29i1p1f1,tas
2054,290.0022201332632,MIROC6,ssp245,r29i1p1f1,tas
2055,289.97832501441286,MIROC6,ssp245,r29i1p1f1,tas
2056,290.08893791215854,MIROC6,ssp245,r29i1p1f1,tas
2057,290.167139072967,MIROC6,ssp245,r29i1p1f1,tas
2058,290.2934186453611,MIROC6,ssp245,r29i1p1f1,tas
2059,290.16428919727156,MIROC6,ssp245,r29i1p1f1,tas
2060,290.1012340447583,MIROC6,ssp245,r29i1p1f1,tas
2061,290.22542900262545,MIROC6,ssp245,r29i1p1f1,tas
2062,290.2993615365703,MIROC6,ssp245,r29i1p1f1,tas
2063,289.9134430041409,MIROC6,ssp245,r29i1p1f1,tas
2064,289.88117041341314,MIROC6,ssp245,r29i1p1f1,tas
2065,290.06071412054547,MIROC6,ssp245,r29i1p1f1,tas
2066,290.4196482465246,MIROC6,ssp245,r29i1p1f1,tas
2067,290.18829070072707,MIROC6,ssp245,r29i1p1f1,tas
2068,290.16548047290024,MIROC6,ssp245,r29i1p1f1,tas
2069,290.2831740221043,MIROC6,ssp245,r29i1p1f1,tas
2070,290.3936061164843,MIROC6,ssp245,r29i1p1f1,tas
2071,290.70258670189594,MIROC6,ssp245,r29i1p1f1,tas
2072,290.4177002832917,MIROC6,ssp245,r29i1p1f1,tas
2073,290.1741791293138,MIROC6,ssp245,r29i1p1f1,tas
2074,290.14134984598314,MIROC6,ssp245,r29i1p1f1,tas
2075,290.2616291796671,MIROC6,ssp245,r29i1p1f1,tas
2076,290.4695012215848,MIROC6,ssp245,r29i1p1f1,tas
2077,290.6545743566321,MIROC6,ssp245,r29i1p1f1,tas
2078,290.69992336027275,MIROC6,ssp245,r29i1p1f1,tas
2079,290.2775837750632,MIROC6,ssp245,r29i1p1f1,tas
2080,290.21011431903025,MIROC6,ssp245,r29i1p1f1,tas
2081,290.2719151099978,MIROC6,ssp245,r29i1p1f1,tas
2082,290.44392414787677,MIROC6,ssp245,r29i1p1f1,tas
2083,290.7145655249983,MIROC6,ssp245,r29i1p1f1,tas
2084,290.462846366549,MIROC6,ssp245,r29i1p1f1,tas
2085,290.33613479738364,MIROC6,ssp245,r29i1p1f1,tas
2086,290.5068288700507,MIROC6,ssp245,r29i1p1f1,tas
2087,290.39084329141605,MIROC6,ssp245,r29i1p1f1,tas
2088,290.50371670646604,MIROC6,ssp245,r29i1p1f1,tas
2089,290.66642421347706,MIROC6,ssp245,r29i1p1f1,tas
2090,290.61234748028204,MIROC6,ssp245,r29i1p1f1,tas
2091,290.47377624959023,MIROC6,ssp245,r29i1p1f1,tas
2092,290.51741348008306,MIROC6,ssp245,r29i1p1f1,tas
2093,290.7936557116115,MIROC6,ssp245,r29i1p1f1,tas
2094,290.8504336045948,MIROC6,ssp245,r29i1p1f1,tas
2095,290.4203800280155,MIROC6,ssp245,r29i1p1f1,tas
2096,290.40117084672016,MIROC6,ssp245,r29i1p1f1,tas
2097,290.6736015501229,MIROC6,ssp245,r29i1p1f1,tas
2098,290.85296165531093,MIROC6,ssp245,r29i1p1f1,tas
2099,290.8478844128753,MIROC6,ssp245,r29i1p1f1,tas
2015,288.96730364211743,MIROC6,ssp370,r3i1p1f1,tas
2016,289.0698338941681,MIROC6,ssp370,r3i1p1f1,tas
2017,289.37727199154943,MIROC6,ssp370,r3i1p1f1,tas
2018,289.2425627381804,MIROC6,ssp370,r3i1p1f1,tas
2019,289.0420263685537,MIROC6,ssp370,r3i1p1f1,tas
2020,289.10677047940277,MIROC6,ssp370,r3i1p1f1,tas
2021,289.2861558577152,MIROC6,ssp370,r3i1p1f1,tas
2022,289.34653473411106,MIROC6,ssp370,r3i1p1f1,tas
2023,289.54090059846476,MIROC6,ssp370,r3i1p1f1,tas
2024,289.6691162370651,MIROC6,ssp370,r3i1p1f1,tas
2025,289.222176173258,MIROC6,ssp370,r3i1p1f1,tas
2026,289.2309628720861,MIROC6,ssp370,r3i1p1f1,tas
2027,289.32703556848,MIROC6,ssp370,r3i1p1f1,tas
2028,289.4101415807837,MIROC6,ssp370,r3i1p1f1,tas
2029,289.5267609402966,MIROC6,ssp370,r3i1p1f1,tas
2030,289.61174116573204,MIROC6,ssp370,r3i1p1f1,tas
2031,289.5007550791025,MIROC6,ssp370,r3i1p1f1,tas
2032,289.7257926447364,MIROC6,ssp370,r3i1p1f1,tas
2033,289.750630787816,MIROC6,ssp370,r3i1p1f1,tas
2034,289.3704592520614,MIROC6,ssp370,r3i1p1f1,tas
2035,289.402656328717,MIROC6,ssp370,r3i1p1f1,tas
2036,289.7034077674995,MIROC6,ssp370,r3i1p1f1,tas
2037,289.8739915795975,MIROC6,ssp370,r3i1p1f1,tas
2038,289.58970498006664,MIROC6,ssp370,r3i1p1f1,tas
2039,289.4717764192569,MIROC6,ssp370,r3i1p1f1,tas
2040,289.65456892522144,MIROC6,ssp370,r3i1p1f1,tas
2041,289.6899521957697,MIROC6,ssp370,r3i1p1f1,tas
2042,289.6802119465276,MIROC6,ssp370,r3i1p1f1,tas
2043,290.13743648221094,MIROC6,ssp370,r3i1p1f1,tas
2044,290.17710948746054,MIROC6,ssp370,r3i1p1f1,tas
2045,289.7025185980813,MIROC6,ssp370,r3i1p1f1,tas
2046,289.76752689060316,MIROC6,ssp370,r3i1p1f1,tas
2047,289.9313106007731,MIROC6,ssp370,r3i1p1f1,tas
2048,290.18162345758475,MIROC6,ssp370,r3i1p1f1,tas
2049,290.2921538490053,MIROC6,ssp370,r3i1p1f1,tas
2050,289.837157660276,MIROC6,ssp370,r3i1p1f1,tas
2051,289.85778833101165,MIROC6,ssp370,r3i1p1f1,tas
2052,290.16442819946536,MIROC6,ssp370,r3i1p1f1,tas
2053,290.4211334748766,MIROC6,ssp370,r3i1p1f1,tas
2054,290.12044632150725,MIROC6,ssp370,r3i1p1f1,tas
2055,289.9873011359752,MIROC6,ssp370,r3i1p1f1,tas
2056,290.1781667420301,MIROC6,ssp370,r3i1p1f1,tas
2057,290.4078842957255,MIROC6,ssp370,r3i1p1f1,tas
2058,290.51154776206687,MIROC6,ssp370,r3i1p1f1,tas
2059,290.10965349525173,MIROC6,ssp370,r3i1p1f1,tas
2060,290.1983608261647,MIROC6,ssp370,r3i1p1f1,tas
2061,290.49120552625044,MIROC6,ssp370,r3i1p1f1,tas
2062,290.6917716875122,MIROC6,ssp370,r3i1p1f1,tas
2063,290.336690396909,MIROC6,ssp370,r3i1p1f1,tas
2064,290.38479596293274,MIROC6,ssp370,r3i1p1f1,tas
2065,290.62023058506844,MIROC6,ssp370,r3i1p1f1,tas
2066,290.7864631739915,MIROC6,ssp370,r3i1p1f1,tas
2067,290.7061457629558,MIROC6,ssp370,r3i1p1f1,tas
2068,290.45236153447325,MIROC6,ssp370,r3i1p1f1,tas
2069,290.512277330573,MIROC6,ssp370,r3i1p1f1,tas
2070,290.9519412306665,MIROC6,ssp370,r3i1p1f1,tas
2071,290.9612302177431,MIROC6,ssp370,r3i1p1f1,tas
2072,290.47693030236127,MIROC6,ssp370,r3i1p1f1,tas
2073,290.4763661194906,MIROC6,ssp370,r3i1p1f1,tas
2074,290.72958096694043,MIROC6,ssp370,r3i1p1f1,tas
2075,290.9728121098121,MIROC6,ssp370,r3i1p1f1,tas
2076,290.9589497758504,MIROC6,ssp370,r3i1p1f1,tas
2077,290.6941545038126,MIROC6,ssp370,r3i1p1f1,tas
2078,290.8807699617319,MIROC6,ssp370,r3i1p1f1,tas
2079,291.2029900966317,MIROC6,ssp370,r3i1p1f1,tas
2080,291.1305849381072,MIROC6,ssp370,r3i1p1f1,tas
2081,290.8945789513752,MIROC6,ssp370,r3i1p1f1,tas
2082,291.1751441921828,MIROC6,ssp370,r3i1p1f1,tas
2083,291.274829952365,MIROC6,ssp370,r3i1p1f1,tas
2084,291.11708113714224,MIROC6,ssp370,r3i1p1f1,tas
2085,291.106670034398,MIROC6,ssp370,r3i1p1f1,tas
2086,291.0642930155888,MIROC6,ssp370,r3i1p1f1,tas
2087,291.2871883809344,MIROC6,ssp370,r3i1p1f1,tas
2088,291.5626468736373,MIROC6,ssp370,r3i1p1f1,tas
2089,291.34902253491845,MIROC6,ssp370,r3i1p1f1,tas
2090,291.24862018357743,MIROC6,ssp370,r3i1p1f1,tas
2091,291.5606210924563,MIROC6,ssp370,r3i1p1f1,tas
2092,291.7131543535247,MIROC6,ssp370,r3i1p1f1,tas
2093,291.49691210585513,MIROC6,ssp370,r3i1p1f1,tas
2094,291.40891784798725,MIROC6,ssp370,r3i1p1f1,tas
2095,291.6454758503748,MIROC6,ssp370,r3i1p1f1,tas
2096,291.8351283216926,MIROC6,ssp370,r3i1p1f1,tas
2097,291.48200344733124,MIROC6,ssp370,r3i1p1f1,tas
2098,291.31369168350443,MIROC6,ssp370,r3i1p1f1,tas
2099,291.6771739511525,MIROC6,ssp370,r3i1p1f1,tas
2015,288.8843215936435,MIROC6,ssp370,r1i1p1f1,tas
2016,288.96124996781685,MIROC6,ssp370,r1i1p1f1,tas
2017,289.2345378586409,MIROC6,ssp370,r1i1p1f1,tas
2018,289.36096456916624,MIROC6,ssp370,r1i1p1f1,tas
2019,289.11296434010507,MIROC6,ssp370,r1i1p1f1,tas
2020,289.2429445323273,MIROC6,ssp370,r1i1p1f1,tas
2021,289.49698878178833,MIROC6,ssp370,r1i1p1f1,tas
2022,289.57066749469493,MIROC6,ssp370,r1i1p1f1,tas
2023,289.1680446742606,MIROC6,ssp370,r1i1p1f1,tas
2024,289.08414215105165,MIROC6,ssp370,r1i1p1f1,tas
2025,289.37446664164736,MIROC6,ssp370,r1i1p1f1,tas
2026,289.6349581581589,MIROC6,ssp370,r1i1p1f1,tas
2027,289.66780041742686,MIROC6,ssp370,r1i1p1f1,tas
2028,289.4121184219687,MIROC6,ssp370,r1i1p1f1,tas
2029,289.25087652272686,MIROC6,ssp370,r1i1p1f1,tas
2030,289.4052042294341,MIROC6,ssp370,r1i1p1f1,tas
2031,289.52987093327306,MIROC6,ssp370,r1i1p1f1,tas
2032,289.49360364715284,MIROC6,ssp370,r1i1p1f1,tas
2033,289.6529965086504,MIROC6,ssp370,r1i1p1f1,tas
2034,289.7012488042894,MIROC6,ssp370,r1i1p1f1,tas
2035,289.70908986565746,MIROC6,ssp370,r1i1p1f1,tas
2036,289.66739904941414,MIROC6,ssp370,r1i1p1f1,tas
2037,289.7386899286442,MIROC6,ssp370,r1i1p1f1,tas
2038,289.9513687255997,MIROC6,ssp370,r1i1p1f1,tas
2039,289.7855849908582,MIROC6,ssp370,r1i1p1f1,tas
2040,289.71565154938116,MIROC6,ssp370,r1i1p1f1,tas
2041,289.7795339185928,MIROC6,ssp370,r1i1p1f1,tas
2042,289.7994890029839,MIROC6,ssp370,r1i1p1f1,tas
2043,289.7407497097589,MIROC6,ssp370,r1i1p1f1,tas
2044,289.7513969376956,MIROC6,ssp370,r1i1p1f1,tas
2045,289.9878814061798,MIROC6,ssp370,r1i1p1f1,tas
2046,290.12494512021954,MIROC6,ssp370,r1i1p1f1,tas
2047,289.93750422373876,MIROC6,ssp370,r1i1p1f1,tas
2048,289.9865626287075,MIROC6,ssp370,r1i1p1f1,tas
2049,290.1116397139264,MIROC6,ssp370,r1i1p1f1,tas
2050,290.1899395694603,MIROC6,ssp370,r1i1p1f1,tas
2051,290.40807209127206,MIROC6,ssp370,r1i1p1f1,tas
2052,290.35587490030974,MIROC6,ssp370,r1i1p1f1,tas
2053,290.20386220836735,MIROC6,ssp370,r1i1p1f1,tas
2054,290.2445247766297,MIROC6,ssp370,r1i1p1f1,tas
2055,290.43785735739107,MIROC6,ssp370,r1i1p1f1,tas
2056,290.5014580296335,MIROC6,ssp370,r1i1p1f1,tas
2057,290.2245395210686,MIROC6,ssp370,r1i1p1f1,tas
2058,290.09361371742904,MIROC6,ssp370,r1i1p1f1,tas
2059,290.3508795174467,MIROC6,ssp370,r1i1p1f1,tas
2060,290.59773455287274,MIROC6,ssp370,r1i1p1f1,tas
2061,290.4788066562446,MIROC6,ssp370,r1i1p1f1,tas
2062,290.3438631048013,MIROC6,ssp370,r1i1p1f1,tas
2063,290.40043502221033,MIROC6,ssp370,r1i1p1f1,tas
2064,290.7411036689476,MIROC6,ssp370,r1i1p1f1,tas
2065,290.6733217458197,MIROC6,ssp370,r1i1p1f1,tas
2066,290.37918786498943,MIROC6,ssp370,r1i1p1f1,tas
2067,290.45780725752024,MIROC6,ssp370,r1i1p1f1,tas
2068,290.6479887696875,MIROC6,ssp370,r1i1p1f1,tas
2069,290.81848591295676,MIROC6,ssp370,r1i1p1f1,tas
2070,290.9274513682603,MIROC6,ssp370,r1i1p1f1,tas
2071,290.5964750322101,MIROC6,ssp370,r1i1p1f1,tas
2072,290.53405363393665,MIROC6,ssp370,r1i1p1f1,tas
2073,290.7628472225335,MIROC6,ssp370,r1i1p1f1,tas
2074,290.969983220428,MIROC6,ssp370,r1i1p1f1,tas
2075,290.89641195769,MIROC6,ssp370,r1i1p1f1,tas
2076,290.971154383278,MIROC6,ssp370,r1i1p1f1,tas
2077,290.98431769786765,MIROC6,ssp370,r1i1p1f1,tas
2078,291.03495069645095,MIROC6,ssp370,r1i1p1f1,tas
2079,291.2566238423588,MIROC6,ssp370,r1i1p1f1,tas
2080,291.2463636923713,MIROC6,ssp370,r1i1p1f1,tas
2081,291.05756008774364,MIROC6,ssp370,r1i1p1f1,tas
2082,290.97362159036425,MIROC6,ssp370,r1i1p1f1,tas
2083,290.96057948376904,MIROC6,ssp370,r1i1p1f1,tas
2084,291.2497887655132,MIROC6,ssp370,r1i1p1f1,tas
2085,291.2438963297407,MIROC6,ssp370,r1i1p1f1,tas
2086,291.00353507746877,MIROC6,ssp370,r1i1p1f1,tas
2087,291.2608826490741,MIROC6,ssp370,r1i1p1f1,tas
2088,291.57649311403,MIROC6,ssp370,r1i1p1f1,tas
2089,291.3443406130102,MIROC6,ssp370,r1i1p1f1,tas
2090,291.20627215469784,MIROC6,ssp370,r1i1p1f1,tas
2091,291.4335099766299,MIROC6,ssp370,r1i1p1f1,tas
2092,291.7229364555988,MIROC6,ssp370,r1i1p1f1,tas
2093,291.31879462468913,MIROC6,ssp370,r1i1p1f1,tas
2094,291.24431927486967,MIROC6,ssp370,r1i1p1f1,tas
2095,291.636358371934,MIROC6,ssp370,r1i1p1f1,tas
2096,291.79627310684526,MIROC6,ssp370,r1i1p1f1,tas
2097,291.41513677740755,MIROC6,ssp370,r1i1p1f1,tas
2098,291.4761605571442,MIROC6,ssp370,r1i1p1f1,tas
2099,291.7359730628988,MIROC6,ssp370,r1i1p1f1,tas
2015,289.02479930239724,MIROC6,ssp370,r2i1p1f1,tas
2016,289.08017142988456,MIROC6,ssp370,r2i1p1f1,tas
2017,289.08207168957034,MIROC6,ssp370,r2i1p1f1,tas
2018,289.3285053200814,MIROC6,ssp370,r2i1p1f1,tas
2019,289.54657430649166,MIROC6,ssp370,r2i1p1f1,tas
2020,289.08082853793786,MIROC6,ssp370,r2i1p1f1,tas
2021,288.986215477067,MIROC6,ssp370,r2i1p1f1,tas
2022,289.04942443821653,MIROC6,ssp370,r2i1p1f1,tas
2023,289.2307168840066,MIROC6,ssp370,r2i1p1f1,tas
2024,289.63630735981684,MIROC6,ssp370,r2i1p1f1,tas
2025,289.70617251012516,MIROC6,ssp370,r2i1p1f1,tas
2026,289.2524344229849,MIROC6,ssp370,r2i1p1f1,tas
2027,289.19178132679554,MIROC6,ssp370,r2i1p1f1,tas
2028,289.33733457921034,MIROC6,ssp370,r2i1p1f1,tas
2029,289.5779733016941,MIROC6,ssp370,r2i1p1f1,tas
2030,289.74914836941946,MIROC6,ssp370,r2i1p1f1,tas
2031,289.49146215896644,MIROC6,ssp370,r2i1p1f1,tas
2032,289.4166013916333,MIROC6,ssp370,r2i1p1f1,tas
2033,289.5716980013985,MIROC6,ssp370,r2i1p1f1,tas
2034,289.60422220381514,MIROC6,ssp370,r2i1p1f1,tas
2035,289.69589151542567,MIROC6,ssp370,r2i1p1f1,tas
2036,289.5786637472403,MIROC6,ssp370,r2i1p1f1,tas
2037,289.80237799378637,MIROC6,ssp370,r2i1p1f1,tas
2038,290.0275773281691,MIROC6,ssp370,r2i1p1f1,tas
2039,289.78971127712794,MIROC6,ssp370,r2i1p1f1,tas
2040,289.6672217981281,MIROC6,ssp370,r2i1p1f1,tas
2041,289.80002759888384,MIROC6,ssp370,r2i1p1f1,tas
2042,289.9731421645939,MIROC6,ssp370,r2i1p1f1,tas
2043,290.01280624417893,MIROC6,ssp370,r2i1p1f1,tas
2044,290.17447239209633,MIROC6,ssp370,r2i1p1f1,tas
2045,290.2164370071867,MIROC6,ssp370,r2i1p1f1,tas
2046,289.967522392115,MIROC6,ssp370,r2i1p1f1,tas
2047,289.8508215353783,MIROC6,ssp370,r2i1p1f1,tas
2048,289.98788318578846,MIROC6,ssp370,r2i1p1f1,tas
2049,290.25363852783516,MIROC6,ssp370,r2i1p1f1,tas
2050,290.3786484989241,MIROC6,ssp370,r2i1p1f1,tas
2051,290.0891402753472,MIROC6,ssp370,r2i1p1f1,tas
2052,290.0551746634175,MIROC6,ssp370,r2i1p1f1,tas
2053,290.3600041637283,MIROC6,ssp370,r2i1p1f1,tas
2054,290.5256051874083,MIROC6,ssp370,r2i1p1f1,tas
2055,290.15561624044125,MIROC6,ssp370,r2i1p1f1,tas
2056,290.03059436022465,MIROC6,ssp370,r2i1p1f1,tas
2057,290.1808455661417,MIROC6,ssp370,r2i1p1f1,tas
2058,290.4647190543967,MIROC6,ssp370,r2i1p1f1,tas
2059,290.66009672404965,MIROC6,ssp370,r2i1p1f1,tas
2060,290.2805482975795,MIROC6,ssp370,r2i1p1f1,tas
2061,290.29608238075406,MIROC6,ssp370,r2i1p1f1,tas
2062,290.35060123010095,MIROC6,ssp370,r2i1p1f1,tas
2063,290.4797670568342,MIROC6,ssp370,r2i1p1f1,tas
2064,290.5185452497824,MIROC6,ssp370,r2i1p1f1,tas
2065,290.51154940448487,MIROC6,ssp370,r2i1p1f1,tas
2066,290.6781294886135,MIROC6,ssp370,r2i1p1f1,tas
2067,290.87682216291904,MIROC6,ssp370,r2i1p1f1,tas
2068,290.57919098050075,MIROC6,ssp370,r2i1p1f1,tas
2069,290.5241322516077,MIROC6,ssp370,r2i1p1f1,tas
2070,290.6034103249749,MIROC6,ssp370,r2i1p1f1,tas
2071,290.77907591975844,MIROC6,ssp370,r2i1p1f1,tas
2072,290.69078190786405,MIROC6,ssp370,r2i1p1f1,tas
2073,290.65663414315907,MIROC6,ssp370,r2i1p1f1,tas
2074,290.8308467906226,MIROC6,ssp370,r2i1p1f1,tas
2075,291.06964666668665,MIROC6,ssp370,r2i1p1f1,tas
2076,290.81419702214095,MIROC6,ssp370,r2i1p1f1,tas
2077,290.83228517030085,MIROC6,ssp370,r2i1p1f1,tas
2078,290.90418972348465,MIROC6,ssp370,r2i1p1f1,tas
2079,290.84113574455154,MIROC6,ssp370,r2i1p1f1,tas
2080,290.97658337048307,MIROC6,ssp370,r2i1p1f1,tas
2081,291.04951757945787,MIROC6,ssp370,r2i1p1f1,tas
2082,291.02046142155706,MIROC6,ssp370,r2i1p1f1,tas
2083,291.1676791328224,MIROC6,ssp370,r2i1p1f1,tas
2084,291.11208871855007,MIROC6,ssp370,r2i1p1f1,tas
2085,291.32984141246266,MIROC6,ssp370,r2i1p1f1,tas
2086,291.29242647653166,MIROC6,ssp370,r2i1p1f1,tas
2087,291.04214460173785,MIROC6,ssp370,r2i1p1f1,tas
2088,291.01221104264397,MIROC6,ssp370,r2i1p1f1,tas
2089,291.1666750805714,MIROC6,ssp370,r2i1p1f1,tas
2090,291.08625533684636,MIROC6,ssp370,r2i1p1f1,tas
2091,291.3765465924613,MIROC6,ssp370,r2i1p1f1,tas
2092,291.63676029869845,MIROC6,ssp370,r2i1p1f1,tas
2093,291.5627680656849,MIROC6,ssp370,r2i1p1f1,tas
2094,291.3208037643338,MIROC6,ssp370,r2i1p1f1,tas
2095,291.4725743528597,MIROC6,ssp370,r2i1p1f1,tas
2096,291.7480232659111,MIROC6,ssp370,r2i1p1f1,tas
2097,291.59638055576767,MIROC6,ssp370,r2i1p1f1,tas
2098,291.4682538862597,MIROC6,ssp370,r2i1p1f1,tas
2099,291.7085490891904,MIROC6,ssp370,r2i1p1f1,tas
2015,288.990159125763,MIROC6,ssp585,r3i1p1f1,tas
2016,289.21720740170406,MIROC6,ssp585,r3i1p1f1,tas
2017,289.4068119132491,MIROC6,ssp585,r3i1p1f1,tas
2018,288.8925331570964,MIROC6,ssp585,r3i1p1f1,tas
2019,288.8707961140223,MIROC6,ssp585,r3i1p1f1,tas
2020,289.09184318051257,MIROC6,ssp585,r3i1p1f1,tas
2021,289.32197752604367,MIROC6,ssp585,r3i1p1f1,tas
2022,289.4667667305442,MIROC6,ssp585,r3i1p1f1,tas
2023,289.493781866872,MIROC6,ssp585,r3i1p1f1,tas
2024,289.4025656529818,MIROC6,ssp585,r3i1p1f1,tas
2025,289.47926048880106,MIROC6,ssp585,r3i1p1f1,tas
2026,289.655571295829,MIROC6,ssp585,r3i1p1f1,tas
2027,289.5069551342604,MIROC6,ssp585,r3i1p1f1,tas
2028,289.41630392097113,MIROC6,ssp585,r3i1p1f1,tas
2029,289.5198884076049,MIROC6,ssp585,r3i1p1f1,tas
2030,289.58841116589394,MIROC6,ssp585,r3i1p1f1,tas
2031,289.64249859338423,MIROC6,ssp585,r3i1p1f1,tas
2032,289.8983582585826,MIROC6,ssp585,r3i1p1f1,tas
2033,289.6936113757349,MIROC6,ssp585,r3i1p1f1,tas
2034,289.59413345493846,MIROC6,ssp585,r3i1p1f1,tas
2035,289.58932581391247,MIROC6,ssp585,r3i1p1f1,tas
2036,289.74451200495827,MIROC6,ssp585,r3i1p1f1,tas
2037,289.7553272940792,MIROC6,ssp585,r3i1p1f1,tas
2038,289.82663379252404,MIROC6,ssp585,r3i1p1f1,tas
2039,290.1182586944299,MIROC6,ssp585,r3i1p1f1,tas
2040,290.3568348058732,MIROC6,ssp585,r3i1p1f1,tas
2041,289.8313079039784,MIROC6,ssp585,r3i1p1f1,tas
2042,289.80604176489817,MIROC6,ssp585,r3i1p1f1,tas
2043,289.96749540090156,MIROC6,ssp585,r3i1p1f1,tas
2044,290.2753742370472,MIROC6,ssp585,r3i1p1f1,tas
2045,290.27632341806094,MIROC6,ssp585,r3i1p1f1,tas
2046,290.02513982880333,MIROC6,ssp585,r3i1p1f1,tas
2047,289.9471261859056,MIROC6,ssp585,r3i1p1f1,tas
2048,290.1240225266976,MIROC6,ssp585,r3i1p1f1,tas
2049,290.2791303011875,MIROC6,ssp585,r3i1p1f1,tas
2050,290.4536980980444,MIROC6,ssp585,r3i1p1f1,tas
2051,290.53716042747675,MIROC6,ssp585,r3i1p1f1,tas
2052,290.2295967962959,MIROC6,ssp585,r3i1p1f1,tas
2053,290.1842048317376,MIROC6,ssp585,r3i1p1f1,tas
2054,290.45726972816817,MIROC6,ssp585,r3i1p1f1,tas
2055,290.73246294777823,MIROC6,ssp585,r3i1p1f1,tas
2056,290.4386912692017,MIROC6,ssp585,r3i1p1f1,tas
2057,290.3579382129739,MIROC6,ssp585,r3i1p1f1,tas
2058,290.59041581475594,MIROC6,ssp585,r3i1p1f1,tas
2059,290.8598337399751,MIROC6,ssp585,r3i1p1f1,tas
2060,290.7133221566008,MIROC6,ssp585,r3i1p1f1,tas
2061,290.92013193698153,MIROC6,ssp585,r3i1p1f1,tas
2062,290.98512839030036,MIROC6,ssp585,r3i1p1f1,tas
2063,290.6420997942787,MIROC6,ssp585,r3i1p1f1,tas
2064,290.6530550038251,MIROC6,ssp585,r3i1p1f1,tas
2065,290.99281871055774,MIROC6,ssp585,r3i1p1f1,tas
2066,291.22573595014734,MIROC6,ssp585,r3i1p1f1,tas
2067,291.0158055749132,MIROC6,ssp585,r3i1p1f1,tas
2068,290.9522196479479,MIROC6,ssp585,r3i1p1f1,tas
2069,291.1715128972556,MIROC6,ssp585,r3i1p1f1,tas
2070,291.398325497792,MIROC6,ssp585,r3i1p1f1,tas
2071,291.50002109466715,MIROC6,ssp585,r3i1p1f1,tas
2072,291.15744856379587,MIROC6,ssp585,r3i1p1f1,tas
2073,291.2464654244904,MIROC6,ssp585,r3i1p1f1,tas
2074,291.61369007840744,MIROC6,ssp585,r3i1p1f1,tas
2075,291.64935034708907,MIROC6,ssp585,r3i1p1f1,tas
2076,291.2612963555319,MIROC6,ssp585,r3i1p1f1,tas
2077,291.3679587969411,MIROC6,ssp585,r3i1p1f1,tas
2078,291.6349993478697,MIROC6,ssp585,r3i1p1f1,tas
2079,291.91656153833225,MIROC6,ssp585,r3i1p1f1,tas
2080,291.69699288506496,MIROC6,ssp585,r3i1p1f1,tas
2081,291.4737025002544,MIROC6,ssp585,r3i1p1f1,tas
2082,291.744871888211,MIROC6,ssp585,r3i1p1f1,tas
2083,291.93308882574064,MIROC6,ssp585,r3i1p1f1,tas
2084,291.9823056054251,MIROC6,ssp585,r3i1p1f1,tas
2085,292.08866745988274,MIROC6,ssp585,r3i1p1f1,tas
2086,292.22778356897544,MIROC6,ssp585,r3i1p1f1,tas
2087,292.28323351099226,MIROC6,ssp585,r3i1p1f1,tas
2088,291.99765991841224,MIROC6,ssp585,r3i1p1f1,tas
2089,292.09394943527457,MIROC6,ssp585,r3i1p1f1,tas
2090,292.3457070294461,MIROC6,ssp585,r3i1p1f1,tas
2091,292.4679561637284,MIROC6,ssp585,r3i1p1f1,tas
2092,292.2309921846029,MIROC6,ssp585,r3i1p1f1,tas
2093,292.2438748378715,MIROC6,ssp585,r3i1p1f1,tas
2094,292.44533164821956,MIROC6,ssp585,r3i1p1f1,tas
2095,292.6606028944972,MIROC6,ssp585,r3i1p1f1,tas
2096,292.28264367784914,MIROC6,ssp585,r3i1p1f1,tas
2097,292.3042034123414,MIROC6,ssp585,r3i1p1f1,tas
2098,292.4962954745061,MIROC6,ssp585,r3i1p1f1,tas
2099,292.67871837076717,MIROC6,ssp585,r3i1p1f1,tas
2015,289.03120388672545,MIROC6,ssp585,r2i1p1f1,tas
2016,289.17302653267,MIROC6,ssp585,r2i1p1f1,tas
2017,289.2880804849614,MIROC6,ssp585,r2i1p1f1,tas
2018,289.35925121096557,MIROC6,ssp585,r2i1p1f1,tas
2019,289.2297621326573,MIROC6,ssp585,r2i1p1f1,tas
2020,289.1886078729208,MIROC6,ssp585,r2i1p1f1,tas
2021,289.15016647128846,MIROC6,ssp585,r2i1p1f1,tas
2022,289.17092113899196,MIROC6,ssp585,r2i1p1f1,tas
2023,289.36715169980096,MIROC6,ssp585,r2i1p1f1,tas
2024,289.5195317686153,MIROC6,ssp585,r2i1p1f1,tas
